DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230618552,12/4/23 0:00,12/3/23 0:00,700,6,Hollywood,677,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 N  GOWER                        ST,,34.0835,-118.3222
231016770,12/3/23 0:00,12/3/23 0:00,1130,10,West Valley,1047,1,330,BURGLARY FROM VEHICLE,1822 0344 1609,62,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,17000    BURBANK                      BL,,34.1722,-118.503
231321775,12/8/23 0:00,12/3/23 0:00,1900,13,Newton,1327,2,624,BATTERY - SIMPLE ASSAULT,0416 0444 0913,46,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HOOPER                       ST,21ST                         ST,34.0197,-118.2474
230125512,12/3/23 0:00,12/3/23 0:00,1900,1,Central,119,2,888,TRESPASSING,0910 2004 1501,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
231917395,12/4/23 0:00,12/3/23 0:00,1811,19,Mission,1972,2,624,BATTERY - SIMPLE ASSAULT,0448 0444 1822 0601,37,F,H,405,CLOTHING STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9000 N  SEPULVEDA                    BL,,34.2337,-118.4675
231321542,12/4/23 0:00,12/3/23 0:00,1700,13,Newton,1375,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300 E  53RD                         ST,,33.9948,-118.2521
231820273,12/4/23 0:00,12/3/23 0:00,1800,18,Southeast,1862,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,116TH,MAIN,33.9292,-118.2739
231016734,12/4/23 0:00,12/3/23 0:00,2355,10,West Valley,1063,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1609 0329,0,M,O,403,DRUG STORE,312,PIPE/METAL PIPE,IC,Invest Cont,740,,,,18400    VENTURA                      BL,,34.1681,-118.5343
230414990,12/4/23 0:00,12/3/23 0:00,2100,4,Hollenbeck,466,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2500 E  CESAR E CHAVEZ               AV,,34.046,-118.2058
231224226,12/3/23 0:00,12/3/23 0:00,2305,12,77th Street,1267,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0430 0906,15,M,B,301,GAS STATION,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,8500 S  HOOVER                       ST,,33.9611,-118.2871
232018701,12/3/23 0:00,12/3/23 0:00,100,20,Olympic,2015,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0334 0369 1822 2002,44,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,4100    BEVERLY                      BL,,34.0763,-118.2986
231321529,12/3/23 0:00,12/3/23 0:00,1620,13,Newton,1394,2,354,THEFT OF IDENTITY,0929 0930,39,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 E  67TH                         ST,,33.9788,-118.2717
231820308,12/3/23 0:00,12/3/23 0:00,603,18,Southeast,1832,2,354,THEFT OF IDENTITY,0100 0930 0923 1822,34,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 E  104TH                        ST,,33.9419,-118.2717
230320747,12/3/23 0:00,12/3/23 0:00,1000,3,Southwest,358,1,310,BURGLARY,0321 0344 1251 1601 1822,24,F,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,310,,,,3400 S  VERMONT                      AV,,34.0255,-118.2915
231917390,12/4/23 0:00,12/3/23 0:00,2300,19,Mission,1983,1,310,BURGLARY,1609 1822 0344,0,M,O,202,LIQUOR STORE,,,IC,Invest Cont,310,,,,15000    ROSCOE                       BL,,34.2249,-118.4637
231518466,12/3/23 0:00,12/3/23 0:00,700,15,N Hollywood,1525,2,903,CONTEMPT OF COURT,2038,73,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,6300    MORELLA                      AV,,34.1849,-118.39
230320745,12/3/23 0:00,12/3/23 0:00,1340,3,Southwest,358,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0429 0444 0913 1251 1814 2000,21,F,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,3500    TROUSDALE PKWY,,34.0216,-118.2844
231321531,12/3/23 0:00,12/3/23 0:00,1250,13,Newton,1341,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3400 S  GRAND                        AV,,34.0203,-118.2762
230618578,12/3/23 0:00,12/3/23 0:00,2350,6,Hollywood,657,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416,40,M,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SANTA MONICA,VAN NESS,34.0907,-118.3157
231718769,12/5/23 0:00,12/3/23 0:00,2000,17,Devonshire,1749,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1268 0354 0344 1202,75,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,10500    DANUBE                       AV,,34.2617,-118.4742
230917327,12/11/23 0:00,12/3/23 0:00,800,9,Van Nuys,938,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,13400    VICTORY                      BL,,34.1867,-118.4247
231820325,12/4/23 0:00,12/3/23 0:00,736,18,Southeast,1844,2,354,THEFT OF IDENTITY,0100 1822 0922,27,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 E  111TH                        PL,,33.9351,-118.2609
230320758,12/4/23 0:00,12/3/23 0:00,1934,3,Southwest,374,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 0447,41,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,2400 W  MARTIN LUTHER KING JR        BL,,34.0148,-118.3222
230320945,12/3/23 0:00,12/3/23 0:00,1635,3,Southwest,373,2,888,TRESPASSING,0910 1501 2004,22,X,X,972,,,,IC,Invest Cont,888,,,,3600    CRENSHAW                     BL,,34.0164,-118.3312
230618638,12/5/23 0:00,12/3/23 0:00,1600,6,Hollywood,646,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0421 1202 1501 1532,66,M,W,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,HOLLYWOOD,MCCADDEN,34.1016,-118.3374
231401424,12/4/23 0:00,12/3/23 0:00,1800,14,Pacific,1458,1,310,BURGLARY,0344 1402 0397 1602,0,X,X,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,998,,,4300    BERRYMAN                     AV,,34.0004,-118.414
230717920,12/3/23 0:00,12/3/23 0:00,135,7,Wilshire,745,1,330,BURGLARY FROM VEHICLE,0321 0344 1822 0358,43,M,H,101,STREET,,,IC,Invest Cont,330,,,,WILSHIRE                     BL,DUNSMUIR                     AV,34.0623,-118.3483
231421635,12/3/23 0:00,12/3/23 0:00,1215,14,Pacific,1475,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,62,F,W,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,740,,,,8000    EMERSON                      AV,,33.9671,-118.4095
231718671,12/3/23 0:00,12/3/23 0:00,1322,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,205,GUN/SPORTING GOODS,,,IC,Invest Cont,442,,,,9300    TAMPA                        AV,,34.244,-118.5583
230917167,12/6/23 0:00,12/3/23 0:00,1330,9,Van Nuys,923,2,354,THEFT OF IDENTITY,1501 1822,52,F,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6500    KESTER                       AV,,34.1887,-118.4575
231614631,12/3/23 0:00,12/3/23 0:00,40,16,Foothill,1622,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1266 1822 0302 0312 0334 0421 1402 1419 1407,42,M,H,735,NIGHT CLUB (OPEN EVENINGS ONLY),109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,13200    VAN NUYS                     BL,,34.2694,-118.4315
232117276,12/3/23 0:00,12/3/23 0:00,1525,21,Topanga,2187,2,860,BATTERY WITH SEXUAL CONTACT,2004,17,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,860,,,,VENTURA,DON PIO,34.1685,-118.6038
231421454,12/5/23 0:00,12/3/23 0:00,1855,14,Pacific,1485,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),344,0,X,X,403,DRUG STORE,,,IC,Invest Cont,343,,,,8600 S  SEPULVEDA                    BL,,33.9579,-118.402
231401415,12/2/23 0:00,12/2/23 0:00,1436,14,Pacific,1406,2,354,THEFT OF IDENTITY,0377 1402,0,X,X,301,GAS STATION,,,IC,Invest Cont,354,998,,,3400    MOTOR                        AV,,34.024,-118.409
231116419,12/3/23 0:00,12/2/23 0:00,1228,11,Northeast,1112,2,354,THEFT OF IDENTITY,0930 1822,32,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4200    VERDUGO                      RD,,34.1271,-118.2321
231421130,12/2/23 0:00,12/2/23 0:00,1800,14,Pacific,1431,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,740,,,,WINDWARD,PACIFIC                      AV,33.9877,-118.4723
230125476,12/2/23 0:00,12/2/23 0:00,500,1,Central,119,2,624,BATTERY - SIMPLE ASSAULT,0444 0319 0429 0416 0910,44,M,H,834,LA UNION STATION (NOT LINE SPECIFIC),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
232018668,12/2/23 0:00,12/2/23 0:00,1945,20,Olympic,2031,1,220,ATTEMPTED ROBBERY,1227 1300 1309 1822,31,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,7TH                          ST,WESTERN                      AV,34.0597,-118.3091
230516472,12/2/23 0:00,12/2/23 0:00,249,5,Harbor,584,2,354,THEFT OF IDENTITY,0930 0377,29,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3400    BARBARA                      ST,,33.7173,-118.303
232018672,12/3/23 0:00,12/2/23 0:00,2330,20,Olympic,2016,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 S  ALEXANDRIA                   AV,,34.0728,-118.2984
231116542,12/5/23 0:00,12/2/23 0:00,2320,11,Northeast,1162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,26,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440,,,,4600    LEXINGTON                    AV,,34.0935,-118.2893
230601160,12/2/23 0:00,12/2/23 0:00,645,6,Hollywood,666,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0416 0913,37,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,6200 W  SUNSET                       BL,,34.098,-118.3237
230618539,12/2/23 0:00,12/2/23 0:00,100,6,Hollywood,636,2,624,BATTERY - SIMPLE ASSAULT,1822 0444 0400 0429 0305,53,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6500    HOLLYWOOD                    BL,,34.1034,-118.3325
231421303,12/2/23 0:00,12/2/23 0:00,1750,14,Pacific,1431,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1609,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,1500    PACIFIC                      AV,,33.9883,-118.4727
230125465,12/3/23 0:00,12/2/23 0:00,2100,1,Central,171,2,624,BATTERY - SIMPLE ASSAULT,0416 1266 0917,48,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
232018912,12/5/23 0:00,12/2/23 0:00,1355,20,Olympic,2023,1,310,BURGLARY,0940 1823 0344 0352 1202 1605,33,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,300 S  ARDMORE                      AV,,34.069,-118.3016
231321578,12/4/23 0:00,12/2/23 0:00,1000,13,Newton,1307,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1822,55,F,H,301,GAS STATION,,,IC,Invest Cont,440,,,,ALAMEDA                      BL,OLYMPIC                      BL,34.0277,-118.2391
232018679,12/3/23 0:00,12/2/23 0:00,2200,20,Olympic,2004,1,330,BURGLARY FROM VEHICLE,0321 0329 1609 1822,52,M,F,101,STREET,,,IC,Invest Cont,330,,,,4600    OAKWOOD                      AV,,34.0776,-118.3069
230414927,12/2/23 0:00,12/2/23 0:00,200,4,Hollenbeck,448,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2600    ZONAL                        AV,,34.0576,-118.1983
231116492,12/5/23 0:00,12/2/23 0:00,2000,11,Northeast,1101,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,39,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,W  ZOO                          DR,ZOO                          DR,34.1528,-118.2875
231518455,12/3/23 0:00,12/2/23 0:00,2100,15,N Hollywood,1583,1,310,BURGLARY,1822 1609 0329 0344 0321,51,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,4100    KRAFT                        AV,,34.1429,-118.3801
231614613,12/2/23 0:00,12/2/23 0:00,1000,16,Foothill,1684,1,761,BRANDISH WEAPON,2024 0913 1402 0334,38,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,JO,Juv Other,761,998,,,8000    LANKERSHIM                   BL,,34.2157,-118.3878
231016759,12/4/23 0:00,12/2/23 0:00,600,10,West Valley,1011,2,354,THEFT OF IDENTITY,1822 0922 0929 0930 0935,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,19200    SHERMAN                      WY,,34.2012,-118.5445
231518450,12/2/23 0:00,12/2/23 0:00,945,15,N Hollywood,1511,2,354,THEFT OF IDENTITY,1402 0929 0930 1822,0,M,W,602,BANK,,,IC,Invest Cont,354,998,,,12100    VICTORY                      BL,,34.2037,-118.421
230817762,12/6/23 0:00,12/2/23 0:00,1000,8,West LA,861,1,330,BURGLARY FROM VEHICLE,0344 1302,31,F,H,117,BEACH,,,IC,Invest Cont,330,,,,1700    WILLROGERSSTATEPARK          RD,,34.0398,-118.5608
230125595,12/4/23 0:00,12/2/23 0:00,1400,1,Central,164,1,310,BURGLARY,1602 0397 1307 0344 0329,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,100 E  7TH                          ST,,34.0446,-118.2507
231518623,12/7/23 0:00,12/2/23 0:00,2130,15,N Hollywood,1524,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,0,,,101,STREET,,,IC,Invest Cont,341,,,,12100    SYLVAN                       ST,,34.1848,-118.3965
232018684,12/2/23 0:00,12/2/23 0:00,1215,20,Olympic,2024,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0354,23,M,W,717,HEALTH SPA/GYM,,,IC,Invest Cont,440,,,,3600    WILSHIRE                     BL,,34.0636,-118.3047
231917532,12/7/23 0:00,12/2/23 0:00,1345,19,Mission,1916,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,0,M,O,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,14200    BERG                         ST,,34.3055,-118.4439
231016886,12/6/23 0:00,12/2/23 0:00,1233,10,West Valley,1063,2,624,BATTERY - SIMPLE ASSAULT,1701 1202 1818 0913 0444 0400,4,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,18700    BURBANK                      BL,,34.1724,-118.5407
230222031,12/3/23 0:00,12/2/23 0:00,1500,2,Rampart,212,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,3700    OAKWOOD                      AV,,34.0777,-118.288
232018713,12/3/23 0:00,12/2/23 0:00,1800,20,Olympic,2011,1,330,BURGLARY FROM VEHICLE,1822 1609 1307 0344 0352,36,F,F,101,STREET,,,IC,Invest Cont,330,,,,COUNCIL                      ST,N  GRAMERCY                     PL,34.0746,-118.3125
230717871,12/2/23 0:00,12/2/23 0:00,1700,7,Wilshire,742,2,624,BATTERY - SIMPLE ASSAULT,0444 0913,41,M,W,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6400    HAYES                        DR,,34.0607,-118.3689
230320711,12/2/23 0:00,12/2/23 0:00,1900,3,Southwest,392,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0448,38,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,2100 W  48TH                         ST,,34,-118.3171
231718680,12/3/23 0:00,12/2/23 0:00,230,17,Devonshire,1738,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1822 0416 1300,59,M,W,101,STREET,307,VEHICLE,IC,Invest Cont,230,,,,10900    HASKELL                      AV,,34.2682,-118.476
231224152,12/2/23 0:00,12/2/23 0:00,145,12,77th Street,1265,2,624,BATTERY - SIMPLE ASSAULT,0329 0446,64,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,740,,,1500 W  85TH                         ST,,33.9609,-118.3025
231820296,12/3/23 0:00,12/2/23 0:00,2100,18,Southeast,1821,1,330,BURGLARY FROM VEHICLE,0344 1822,42,M,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,800 W  102ND                        ST,,33.9438,-118.2894
231421299,12/2/23 0:00,12/2/23 0:00,1050,14,Pacific,1458,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,30,F,H,108,PARKING LOT,,,IC,Invest Cont,745,,,,4900 S  SLAUSON                      AV,,33.9949,-118.4089
231224177,12/3/23 0:00,12/2/23 0:00,1850,12,77th Street,1242,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6200    4TH                          AV,,33.9837,-118.3216
230500922,12/2/23 0:00,12/2/23 0:00,1730,5,Harbor,541,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1402,37,F,H,108,PARKING LOT,,,IC,Invest Cont,740,998,,,1300 N  WESTERN                      AV,,33.7533,-118.3089
232018721,12/4/23 0:00,12/2/23 0:00,1200,20,Olympic,2053,1,330,BURGLARY FROM VEHICLE,1822 1307 1609 0344,34,M,B,102,SIDEWALK,,,IC,Invest Cont,330,,,,WESTERN,SAN MARINO                   ST,34.0535,-118.3091
232018662,12/2/23 0:00,12/2/23 0:00,1630,20,Olympic,2088,1,648,ARSON,0355 0913 0329 0601 1402,31,M,W,104,DRIVEWAY,,,IC,Invest Cont,648,998,,,WESTMORELAND,WASHINGTON,34.04,-118.2896
230717899,12/2/23 0:00,12/2/23 0:00,2325,7,Wilshire,725,2,888,TRESPASSING,1822,38,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,100 S  GARDNER                      ST,,34.0736,-118.3532
231224440,12/4/23 0:00,12/2/23 0:00,1400,12,77th Street,1263,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,32,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2000 W  80TH                         ST,,33.9664,-118.3134
232117203,12/2/23 0:00,12/2/23 0:00,1545,21,Topanga,2129,2,624,BATTERY - SIMPLE ASSAULT,0416 0400,28,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,19800    INGOMAR                      ST,,34.2123,-118.565
231421151,12/3/23 0:00,12/2/23 0:00,2220,14,Pacific,1465,1,310,BURGLARY,0344 0321 1273 1604 0339,40,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12000    JUNIETTE                     ST,,33.9844,-118.4059
230817770,12/5/23 0:00,12/2/23 0:00,1437,8,West LA,881,1,480,BIKE - STOLEN,1822 0344,26,M,F,717,HEALTH SPA/GYM,,,IC,Invest Cont,480,,,,1900 S  BUNDY                        DR,,34.0353,-118.4571
230817735,12/5/23 0:00,12/2/23 0:00,1200,8,West LA,811,2,354,THEFT OF IDENTITY,0928 1822,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1800    CHASTAIN PKWY,,34.0713,-118.5489
230717952,12/3/23 0:00,12/2/23 0:00,1900,7,Wilshire,724,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,29,F,A,405,CLOTHING STORE,,,IC,Invest Cont,341,,,,6300 W  3RD                          ST,,34.0735,-118.3571
230222030,12/3/23 0:00,12/2/23 0:00,2200,2,Rampart,236,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000 W  3RD                          ST,,34.0657,-118.268
231820242,12/2/23 0:00,12/2/23 0:00,200,18,Southeast,1802,1,350,"THEFT, PERSON",1822 0344 0336 0213 0352,30,F,H,102,SIDEWALK,,,IC,Invest Cont,350,,,,8900 S  BROADWAY,,33.9557,-118.2782
230516527,12/2/23 0:00,12/2/23 0:00,1300,5,Harbor,581,2,354,THEFT OF IDENTITY,,68,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2200 W  25TH                         ST,,33.727,-118.3242
231820241,12/3/23 0:00,12/2/23 0:00,100,18,Southeast,1861,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,120TH                        ST,FIGUEROA                     ST,33.9237,-118.2826
230516448,12/2/23 0:00,12/2/23 0:00,1320,5,Harbor,565,1,761,BRANDISH WEAPON,0334 0374 0906 0387 0216 1822 1310,29,M,H,108,PARKING LOT,203,DIRK/DAGGER,IC,Invest Cont,761,,,,900 S  GAFFEY                       ST,,33.7361,-118.2924
230414961,12/2/23 0:00,12/2/23 0:00,1545,4,Hollenbeck,412,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0444 0411,54,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500    DALY                         ST,,34.0806,-118.2176
230125759,12/7/23 0:00,12/2/23 0:00,2000,1,Central,171,2,625,OTHER ASSAULT,447,44,M,O,211,PAWN SHOP,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,,900 W  OLYMPIC                      BL,,34.0454,-118.2658
230125436,12/2/23 0:00,12/2/23 0:00,240,1,Central,111,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 0408 0416 2000 1814,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,800    CLEVELAND                    ST,,34.0635,-118.2416
231321744,12/7/23 0:00,12/2/23 0:00,720,13,Newton,1303,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,48,F,H,101,STREET,,,IC,Invest Cont,331,,,,E  PICO                         BL,S  SAN PEDRO                    ST,34.0328,-118.254
230817611,12/2/23 0:00,12/2/23 0:00,1615,8,West LA,881,2,888,TRESPASSING,1501,53,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,1900    GRANVILLE                    AV,,34.0374,-118.4535
232117190,12/2/23 0:00,12/2/23 0:00,1500,21,Topanga,2177,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,21600    BURBANK                      BL,,34.1733,-118.6002
231224289,12/4/23 0:00,12/2/23 0:00,728,12,77th Street,1251,2,354,THEFT OF IDENTITY,100,46,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6700    BRYNHURST                    AV,,33.9781,-118.3338
231820262,12/2/23 0:00,12/2/23 0:00,1600,18,Southeast,1827,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0342,37,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,92ND                         ST,HOLMES,33.9533,-118.2408
230415037,12/4/23 0:00,12/2/23 0:00,30,4,Hollenbeck,415,1,330,BURGLARY FROM VEHICLE,1300 1302 0329 0344,61,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,3100    ALTURA                       ST,,34.0755,-118.2092
232117257,12/2/23 0:00,12/2/23 0:00,700,21,Topanga,2115,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,48,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,21900    ROSCOE                       BL,,34.2196,-118.6045
230125621,12/3/23 0:00,12/2/23 0:00,2205,1,Central,129,1,330,BURGLARY FROM VEHICLE,0344 1307,33,M,H,207,BAR/COCKTAIL/NIGHTCLUB,,,IC,Invest Cont,330,,,,JACKSON                      ST,VIGNES                       ST,34.0511,-118.2334
231901018,12/2/23 0:00,12/2/23 0:00,1830,19,Mission,1985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402,37,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,740,998,,,8800    VAN NUYS                     BL,,34.2301,-118.4502
230618588,12/2/23 0:00,12/2/23 0:00,1100,6,Hollywood,646,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0359,0,X,X,503,HOTEL,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,1600    WILCOX                       AV,,34.0998,-118.331
230917344,12/11/23 0:00,12/2/23 0:00,2030,9,Van Nuys,985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,14200    VENTURA                      BL,,34.1498,-118.4421
